Id,ParentId,CBS,UdM,Cantidad,Descripción,Precio unitario,BoQ Line Type
1197,1186,G-10-70-20-3123-021,,0,RELLENO EN MATERIAL DE EXCAVACIÓN,0,Level 6
1198,1197,S017123-0004,M3,2810.43,M.O. Relleno En Material De Excavacion,7362.620001,Position
1199,1186,G-10-70-20-3123-059,,0,EXCAVACION MANUAL CON RETIRO EXTERNO,0,Level 6
1200,1199,S017300-0147,M3,631.11,M.O. Excavacion Manual,27390.7,Position
1201,1199,Z410300-0048,M3,631.11,Sub. Retiro Material de Excavacion Manual,16808,Position
1202,1185,G-10-70-55-0000-000,,0,PROTECCION DE PENDIENTES,0,Level 5
1203,1202,G-10-70-55-3132-003,,0,PERFILADA Y PROTECCIÓN DE TALUD,0,Level 6
1204,1203,P131311-0007,BT,378.7,Cemento Gris X 50Kg,16307.8619,Position
1205,1203,P131513-0028,M3,54.1,Mortero Pañete (Mezcla Obra),91971.85453,Position
1206,1203,P133121-0018,RLL,36.07,Malla Gallinero 1 1/4 X 1.20M X 36Mts,59773.13917,Position
1207,1203,S017313-0025,M2,1750.82,M.O. Perfilado Y Proteccion De Taludes,7315.159999,Position
1208,1183,G-20-00-00-0000-000,,0,MEJORAS DE SITIO,0,Level 3
1209,1208,G-20-10-00-0000-000,,0,VÍAS,0,Level 4
1210,1209,G-20-10-20-0000-000,,0,BORDILLOS Y CUNETAS DE VIAS,0,Level 5
1211,1210,G-20-10-20-0997-004,,0,PINTURA CARCAMOS,0,Level 6
1212,1211,Z415600-0037,ML,14,Sub. Pintura En Esmalte Carcamo,8097.47,Position
1213,1208,G-20-20-00-0000-000,,0,PARQUEADEROS,0,Level 4
1214,1213,G-20-20-10-0000-000,,0,ESTRUCTURA Y ACABADOS DE PAVIMENTOS PARA PARQUEADEROS,0,Level 5
1215,1214,G-20-20-10-0963-004,,0,ADOQUIN DE PARQUEADEROS (SOBRE PLATAFORMA),0,Level 6
1216,1215,M301025-0001,M3,8.21,Arena De Peña,44112.15713,Position
1217,1215,P131311-0007,BT,71.8,Cemento Gris X 50Kg,16308.32786,Position
1218,1215,P132119-0004,UN,10257.5,Adoquin Español 6Cm,669.74,Position
1219,1215,S017300-0010,M2,205.15,M.O. Afinado De Pisos M2 Mortero,9565.819985,Position
1220,1215,S017319-0025,M2,205.15,M.O. Adoquin,26514.34,Position
1221,1215,Z413000-0016,M3,10.26,Sub. Mezcla De Mortero 1,104929.886,Position
1222,1213,G-20-20-40-0000-000,,0,COMPONENTES SUPLEMENTARIOS PARA PARQUEADEROS,0,Level 5
1223,1222,G-20-20-40-0991-022,,0,PINTURA PARQUEADERO DISCAPACITADO,0,Level 6
1224,1223,Z415600-0082,UN,7,Sub. Demarcacion Aviso Discapacitados,58066.25,Position
1225,1222,G-20-20-40-3217-002,,0,PINTURA TOPELLANTAS,0,Level 6
1226,1225,Z415600-0073,ML,1000,Sub. Pintura Topellantas,6735.68,Position
1227,1208,G-20-60-00-0000-000,,0,DESARROLLO DEL EXTERIORES,0,Level 4
1228,1227,G-20-60-25-0000-000,,0,MOBILIARIO URBANO,0,Level 5
1229,1228,G-20-60-25-1293-001,,0,BICICLETERO,0,Level 6
1230,1229,P112911-0008,UN,25.56,Cicloparqueadero Tipo Idu M-101 De 2.70 Mts,757518.1768,Position
1231,1229,S017316-0012,UN,69,M.O. Instalacion Bicicletero,35774.74,Position
1232,1227,G-20-60-30-0000-000,,0,SEÑALIZACION EXTERIOR,0,Level 5
1233,1232,G-20-60-30-0991-015,,0,NUMERACION PARQUEADEROS,0,Level 6
1234,1233,Z415600-0062,UN,514,Sub. Pintura Numeracion Parqueaderos,9016.7,Position
1235,1232,G-20-60-30-0991-016,,0,DEMARCACION PARQUEADERO,0,Level 6
1236,1235,Z415600-0027,ML,26415.49,Sub. Pintura Demarcacion Parqueaderos,5806.61956,Position
1237,1232,G-20-60-30-0991-031,,0,PINTURA DEMARCACION PEATONAL,0,Level 6
1238,1237,Z415600-0084,ML,151.12,Sub. Demarcacion Parqueaderos,5806.619971,Position
1239,1183,G-30-00-00-0000-000,,0,REDES DE SERVICIO DE AGUA Y GAS,0,Level 3
1240,1239,G-30-30-00-0000-000,,0,REDES DE AGUAS LLUVIAS EXTERNAS,0,Level 4
1241,1240,G-30-30-40-0000-000,,0,DRENAJES O SUMIDEROS PARA ALCANTARILLADO DE AGUAS LLUVIAS,0,Level 5
1242,1241,G-30-30-40-0553-003,,0,REJILLA CARCAMO,0,Level 6
1243,1242,P131915-0007,ML,14,Rejilla Carcamo Vehicular,254250,Position
1244,1240,G-30-30-60-0000-000,,0,FILTROS Y SUBDRENAJE,0,Level 5
1245,1244,G-30-30-60-3346-002,,0,FILTROS MURO DE CONTENCION,0,Level 6
1246,1245,M301025-0020,M3,108.58,Gravilla De Rio 2 Pulg,35715.34251,Position
1247,1245,P111511-0010,M2,1.06,Geotextil Tejido 2400 De 3.85 X 120Mts Rollo 462M2,2289515.991,Position
1248,1245,S017316-0041,ML,301.62,M.O. Instalacion Filtro,92560,Position
1249,853,X-00-00-00-0000-000,,0,X-GASTOS GENERALES Y PRELIMINARES,0,Level 2
1250,1249,X-10-00-00-0000-000,,0,COSTOS INDIRECTOS DE OBRA,0,Level 3
1251,1250,X-10-30-00-0000-000,,0,"EQUIPOS, HERRAMIENTAS Y AYUDAS DE CONSTRUCCION",0,Level 4
1252,1251,X-10-30-10-0000-000,,0,EQUIPOS Y HERRAMIENTAS,0,Level 5
1253,1252,X-10-30-10-0154-002,,0,ALQUILER DE MOTOBOMBA SUMERGIBLE,0,Level 6
1254,1253,H513111-0066,UN,36,Motobomba Sumergible 3 Pulg,1050000,Position
1255,1250,X-10-50-00-0000-000,,0,MANTENIMIENTO Y LIMPIEZA,0,Level 4
1256,1255,X-10-50-10-0000-000,,0,ASEO,0,Level 5
1257,1256,X-10-50-10-0174-004,,0,RETIRO DE ESCOMBROS,0,Level 6
1258,1257,Z410131-0005,VJ,151.12,Sub. Retiro De Escombro Con Cargue,152645.27,Position
1259,1256,X-10-50-10-0174-006,,0,ASEO TUBERIAS,0,Level 6
1260,1259,Z410611-0061,ML,2266.85,Limpieza De Tuberia,1905.449999,Position
1261,1256,X-10-50-10-0174-011,,0,LAVADO DE SOTANO,0,Level 6
1262,1261,Z410611-0141,M2,7556.16,Sub. Lavado Sotanos,5119.71,Position
1263,0,1947,,0,GASTOS GENERALES,0,Level 1
1264,1263,X-00-00-00-0000-000,,0,X-GASTOS GENERALES Y PRELIMINARES,0,Level 2
1265,1264,X-10-00-00-0000-000,,0,COSTOS INDIRECTOS DE OBRA,0,Level 3
1266,1265,X-10-15-00-0000-000,,0,"ADMINISTRACION, SUPERVISION E INGENIERÍA DE SITIO",0,Level 4
1267,1266,X-10-15-10-0000-000,,0,GASTOS GENERALES,0,Level 5
1268,1267,X-10-15-10-0130-300,,0,DOTACIÓN OFICINA,0,Level 6
1269,1268,H111151-0002,GLB,1,Equipos De Oficina,333843383.9,Position
1270,1267,X-10-15-10-0130-301,,0,ACARREO DE OBRA,0,Level 6
1271,1270,Z410131-0001,VJ,39,Acarreos,274930.08,Position
1272,1267,X-10-15-10-0130-302,,0,CAJA MENOR,0,Level 6
1273,1272,Z410900-0015,MES,39,Servicio De Caja Menor,773864.79,Position
1274,1267,X-10-15-10-0130-303,,0,PAPELERÍA,0,Level 6
1275,1274,Z410611-0081,MES,39,Papeleria Y Copias,193815.7,Position
1276,1267,X-10-15-10-0130-304,,0,ELEMENTOS DE CAFETERÍA Y LIMPIEZA,0,Level 6
1277,1276,Z410900-0005,MES,39,Gastos De Cafeteria,428240,Position
1278,1267,X-10-15-10-0130-305,,0,SERVICIO DE FOTOCOPIADO,0,Level 6
1279,1278,Z410611-0021,MES,39,Copias Heliograficas,694527.9,Position
1280,1267,X-10-15-10-0130-306,,0,SERVICIO DE IMPRESIÓN,0,Level 6
1281,1280,Z410900-0045,MES,39,Servicio de alquiler de impresora,1060000,Position
1282,1267,X-10-15-10-0130-307,,0,CORREO CERTIFICADO,0,Level 6
1283,1282,Z410611-0022,GLB,39,Correo Certificado,159000,Position
1284,1267,X-10-15-10-0130-308,,0,TRANSPORTE DE PERSONAL,0,Level 6
1285,1284,Z418600-0011,UN,39,Sub. Transporte Personal y Equipos,481770,Position
1286,1267,X-10-15-10-0130-310,,0,DISPOSICION DE RESIDUOS,0,Level 6
1287,1286,Z418600-0020,M3,1365,Sub. Disposicion Final de Residuos,40833.32,Position
1288,1267,X-10-15-10-0130-311,,0,COMBUSTIBLE,0,Level 6
1289,1288,M507000-0012,GLB,39,Combustibles,10070,Position
1290,1267,X-10-15-10-0130-312,,0,SERVICIO DE VIGILANCIA,0,Level 6
1291,1290,Z410611-0252,GLB,39,Vigilancia (Turnos 24 Hrs),11958920,Position
1292,1267,X-10-15-10-0130-313,,0,DOTACION PERSONAL,0,Level 6
1293,1292,Z410611-0283,UN,39,Sub. Controladora de Acceso,508800,Position
1294,1267,X-10-15-10-0130-315,,0,COMUNICACION INTERNA,0,Level 6
1295,1294,H511121-0129,UN,20,Kit Radios Comunicacion Motorola 16 Millas,1325000,Position
1296,1267,X-10-15-10-0130-317,,0,TRANSPORTE INTERNO,0,Level 6
1297,1296,Z410611-0246,MES,39,Transporte Interno De Materiales,578773.25,Position
1298,1267,X-10-15-10-0151-003,,0,SERVICIO DE ENERGÍA,0,Level 6
1299,1298,Z410900-0016,MES,39,Consumo Servicio de Energia,3224000,Position
1300,1267,X-10-15-10-0151-004,,0,SERVICIO DE TELéFONO,0,Level 6
1301,1300,Z410900-0020,MES,39,Servicio De Telefonia,1050400,Position
1302,1267,X-10-15-10-0151-005,,0,SERVICIO DE CELULAR,0,Level 6
1303,1302,Z410900-0021,MES,39,Servicio De Telefonia Celular,173846.4,Position
1304,1267,X-10-15-10-0151-007,,0,SERVICIO DE ACUEDUCTO,0,Level 6
1305,1304,Z410900-0014,MES,39,Servicio De Acueducto Y Alcantarillado,3640000,Position
1306,1267,X-10-15-10-0154-014,,0,MATERIAL DE CONSUMO DE FERRETERÍA,0,Level 6
1307,1306,Z410900-0033,MES,39,Gastos De Ferreteria,2133258.4,Position
1308,1265,X-10-25-00-0000-000,,0,SEGURIDAD Y PROTECCION,0,Level 4
1309,1308,X-10-25-10-0000-000,,0,SST,0,Level 5
1310,1309,X-10-25-10-0135-001,,0,MATERIAL DE CONSUMO SISO,0,Level 6
1311,1310,Z410611-0113,GLB,39,Seguridad Industrial,2305116.28,Position
1312,1309,X-10-25-10-0135-002,,0,EMERMEDICA,0,Level 6
1313,1312,Z410900-0023,MES,39,Servicio Emermedica,421144.36,Position
1314,1309,X-10-25-10-0135-006,,0,MALLA DE PROTECCION EN FACHADAS Y CAIDA DE OBJETOS EN CUBIERTA,0,Level 6
1315,1314,P270000-0132,ML,31,Malla De Proteccion Verde Ancho=1.0Mts X Rollo 100Mts,82051.55,Position
1316,1314,S017316-0312,UN,31,M.O. Especializada en instalacion de sistema V,4429253.4,Position
1317,1265,X-10-30-00-0000-000,,0,"EQUIPOS, HERRAMIENTAS Y AYUDAS DE CONSTRUCCION",0,Level 4
1318,1317,X-10-30-10-0000-000,,0,EQUIPOS Y HERRAMIENTAS,0,Level 5
1319,1318,X-10-30-10-0154-013,,0,MANTENIMIENTO DE EQUIPOS POR ADMINISTRACION,0,Level 6
1320,1319,Z112100-0097,GLB,39,Mantenimiento De Equipos,557027.62,Position
1321,1265,X-10-45-00-0000-000,,0,"CONTROL DE CALIDAD, INSPECCIONES Y PRUEBAS",0,Level 4
1322,1321,X-10-45-10-0000-000,,0,"CONTROL DE CALIDAD, INSPECCIONES Y PRUEBAS",0,Level 5
1323,1322,X-10-45-10-0145-001,,0,ENSAYOS DE LABORATORIO,0,Level 6
1324,1323,Z410900-0004,MES,37,Ensayos De Laboratorio,3870982.2,Position
1325,1322,X-10-45-10-0171-004,,0,COMISIÓN DE TOPOGRAFÍA Y ASENTAMIENTOS - GENERALES,0,Level 6
1326,1325,Z410611-0017,MES,24,Sub. Comision De Topografia,7622000,Position
1327,0,1996,,0,ADMINISTRACION,0,Level 1
1328,1327,N-00-00-00-0000-000,,0,N-NOMINA,0,Level 2
1329,1328,N-15-00-00-0000-000,,0,NOMINAS DE OBRA,0,Level 3
1330,1329,N-15-30-00-0000-000,,0,ADMINISTRATIVOS,0,Level 4
1331,1330,N-15-30-10-0000-000,,0,ADMINISTRACION,0,Level 5
1332,1331,N-15-30-10-0130-001,,0,DIRECTOR DE OBRA,0,Level 6
1333,1332,L351500-0027,MES,39,Director De Obra,18775442.01,Position
1334,1331,N-15-30-10-0130-002,,0,RESIDENTE DE ESTRUCTURA,0,Level 6
1335,1334,L351500-0032,MES,46,Residente De Estructura,8080671.23,Position
1336,1331,N-15-30-10-0130-004,,0,RESIDENTE DE ZONAS COMUNES,0,Level 6
1337,1336,L351500-0036,MES,25,Residente De Urbanismo,6039440.46,Position
1338,1331,N-15-30-10-0130-006,,0,RESIDENTE DE ACABADOS,0,Level 6
1339,1338,L351500-0079,MES,60,Residente De Acabados 1,7240279.1,Position
1340,1331,N-15-30-10-0130-008,,0,RESIDENTE DE URBANISMO,0,Level 6
1341,1340,L351500-0036,MES,33,Residente De Urbanismo,6039440.46,Position
1342,1331,N-15-30-10-0130-010,,0,RESIDENTE ADMINISTRATIVO,0,Level 6
1343,1342,L351500-0030,MES,39,Residente Administrativo,6993334.26,Position
1344,1331,N-15-30-10-0130-011,,0,AUXILIAR ADMINISTRATIVO,0,Level 6
1345,1344,L351500-0016,MES,39,Auxiliar Administrativo,2618993.55,Position
1346,1331,N-15-30-10-0130-012,,0,ALMACENISTA,0,Level 6
1347,1346,L351500-0047,MES,39,Almacenista,3362338.09,Position
1348,1331,N-15-30-10-0130-014,,0,MENSAJERO,0,Level 6
1349,1348,L351500-0062,MES,39,Mensajero,1703908.82,Position
1350,1331,N-15-30-10-0130-015,,0,AUXILIAR DE INGENIERIA O ARQUITECTURA,0,Level 6
1351,1350,L351500-0018,MES,117,Auxiliar De Ingenieria-Arquitectura,2618993.55,Position
1352,1331,N-15-30-10-0130-023,,0,COORDINADOR DE COSTOS,0,Level 6
1353,1352,L351500-0022,MES,11.7,Coordinador De Costos,10534450.99,Position
1354,1331,N-15-30-10-0130-024,,0,DIRECTOR TECNICO,0,Level 6
1355,1354,L351500-0107,MES,1.95,Director Tecnico de Obras,31846280.27,Position
1356,1331,N-15-30-10-0130-027,,0,INSPECTOR SISO,0,Level 6
1357,1356,L351500-0028,MES,39,Inspector de Seguridad Industrial,5545605,Position
1358,1331,N-15-30-10-0130-031,,0,DEPARTAMENTO PPTO,0,Level 6
1359,1358,L351500-0026,MES,39,Departamento De Presupuestos,6000000,Position
1360,1331,N-15-30-10-0130-035,,0,RESIDENTE POSTVENTA,0,Level 6
1361,1360,L351500-0035,MES,28,Residente De Postventas,5181805.67,Position
1362,1331,N-15-30-10-0130-041,,0,RESIDENTE DE COSTOS,0,Level 6
1363,1362,L351500-0035,MES,39,Residente De Postventas,5181805.67,Position
1364,1331,N-15-30-10-0130-044,,0,DIRECTOR SISOMA SST,0,Level 6
1365,1364,L351500-0075,MES,4.68,Coordinador de seguridad industrial,7423431.179,Position
1366,1331,N-15-30-10-0130-089,,0,GERENTE DE PROYECTOS,0,Level 6
1367,1366,L351500-0106,MES,2.73,Gerente de Proyectos,38240033.85,Position
1368,1331,N-15-30-10-0130-093,,0,DIRECTOR PROYECTOS DE CONSTRUCCION,0,Level 6
1369,1368,L351500-0110,MES,11.7,Director De Proyectos De Construccion,26616750.72,Position
1370,1330,N-15-30-20-0000-000,,0,OPERATIVOS,0,Level 5
1371,1370,N-15-30-20-0130-003,,0,MAESTRO DE ESTRUCTURA,0,Level 6
1372,1371,L351500-0045,MES,46,Maestro De Estructura,3869613.66,Position
1373,1370,N-15-30-20-0130-007,,0,MAESTRO DE ACABADOS,0,Level 6
1374,1373,L351500-0045,MES,60,Maestro De Estructura,3869613.66,Position
1375,1370,N-15-30-20-0130-013,,0,AUXILIAR DE ALMACEN,0,Level 6
1376,1375,L351500-0049,MES,58.5,Auxiliar De Almacen,1773387.95,Position
1377,1370,N-15-30-20-0130-016,,0,CONTRAMAESTRO,0,Level 6
1378,1377,L351500-0042,MES,69,Contramaestro De Acabados,3134971.42,Position
1379,1370,N-15-30-20-0130-017,,0,OFICIAL,0,Level 6
1380,1379,L351500-0064,MES,195,Oficial De Estructura,2380785.7,Position
1381,1370,N-15-30-20-0130-018,,0,AYUDANTE,0,Level 6
1382,1381,L351500-0054,MES,195,Ayudante De Obra,1715198.29,Position
1383,1370,N-15-30-20-0130-020,,0,LLAVERO,0,Level 6
1384,1383,L351500-0054,MES,66,Ayudante De Obra,1715198.29,Position
1385,1370,N-15-30-20-0130-025,,0,PARTIDA HORAS EXTRA,0,Level 6
1386,1385,L351500-0058,HR,39,Horas Extras,1100000,Position
1387,1370,N-15-30-20-0130-028,,0,AUXILIAR SISOMA SISO,0,Level 6
1388,1387,L351500-0051,MES,78,Auxiliar Siso,2149310.09,Position
1389,1370,N-15-30-20-0130-038,,0,AYUDANTE POSTVENTAS,0,Level 6
1390,1389,L351500-0054,MES,84,Ayudante De Obra,1715198.29,Position
1391,1370,N-15-30-20-0130-077,,0,OFICIAL EJERO ESTRUCTURA,0,Level 6
1392,1391,L351500-0073,MES,46,Ejero,2380785.7,Position
1393,1370,N-15-30-20-0130-078,,0,OFICIAL POSTVENTAS,0,Level 6
1394,1393,L351500-0065,MES,56,Oficial De Postventas,2380785.7,Position
1395,0,1997,,0,OBRAS COMUNALES,0,Level 1
1396,1395,B-00-00-00-0000-000,,0,B-ESTRUCTURA Y FACHADAS,0,Level 2
1397,1396,B-10-00-00-0000-000,,0,SUPERESTRUCTURA,0,Level 3
1398,1397,B-10-10-00-0000-000,,0,CONSTRUCCION ESTRUCTURA DE ENTREPISOS,0,Level 4
1399,1398,B-10-10-10-0000-000,,0,"SISTEMA ESTRUCTURAL - MUROS, COLUMNAS Y PANTALLAS",0,Level 5
1400,1399,B-10-10-10-0330-060,,0,MUROS NO ESTRUCTURALES EN CONCRETO,0,Level 6
1401,1400,P131511-0054,M3,57.45,Concreto 3000 Psi Industrializado Grava Fina Muro Lp,437860.6301,Position
1402,1400,P133121-0014,KG,3438.11,Malla Electrosoldada Especial,5185.504789,Position
1403,1400,S017300-0229,KG,3274.39,M.O. Manejo De Acero De Refuerzo,111.2801194,Position
1404,1400,S017300-0248,M3,54.71,M.O. Muros En Concreto,414440,Position
1405,1400,S017300-0274,M2,455.92,M.O. Picada Muros,1677.237739,Position
1406,1398,B-10-10-20-0000-000,,0,PLACAS Y VIGAS ENTREPISO,0,Level 5
1407,1406,B-10-10-20-0353-001,,0,SOBREPISO,0,Level 6
1408,1407,P131511-0014,M3,20.22,Concreto 3000 PSI Grava Comun,394603.6375,Position
1409,1407,P132119-0115,UN,7849.6,Ladrillo Prensado Liviano Gris Ref.LPRL6GRH,1253.969697,Position
1410,1407,P133121-0027,KG,404.41,Malla Electrosoldada Estandar,4762.800005,Position
1411,1407,S017300-0343,M2,404.41,M.O. Sobrepiso,38480,Position
1412,1407,Z413100-0026,M3,404.41,Sub. Servicio De Bombeo De Concreto (Obra),43696.2,Position
1413,1396,B-20-00-00-0000-000,,0,CERRAMIENTO VERTICAL EXTERIOR - FACHADAS,0,Level 3
1414,1413,B-20-10-00-0000-000,,0,MUROS EXTERIORES,0,Level 4
1415,1414,B-20-10-10-0000-000,,0,ENCHAPES MURO EXTERIOR,0,Level 5
1416,1415,B-20-10-10-0924-015,,0,PAÑETE CINTA VENTANA,0,Level 6
1417,1416,P131311-0007,BT,1.69,Cemento Gris X 50Kg,16314.94675,Position
1418,1416,P131513-0028,M3,0.24,Mortero Pañete (Mezcla Obra),92559.5,Position
1419,1416,S017300-0082,ML,46.9,M.O. Cintas Ventanas,4976.479957,Position
1420,1415,B-20-10-10-0991-024,,0,PINTURA FILOS Y DILATACIONES,0,Level 6
1421,1420,Z415600-0052,ML,175,Sub. Pintura Filos Y Dilaciones Internas Ml,1573.74,Position
1422,1415,B-20-10-10-0994-001,,0,GRANIPLAST,0,Level 6
1423,1422,Z415600-0013,M2,288.56,Sub. Graniplast M2,16461.5,Position
1424,1414,B-20-10-20-0000-000,,0,CONSTRUCCION DE MURO EXTERIOR,0,Level 5
1425,1424,B-20-10-20-0405-002,,0,DOVELAS EXTERIORES,0,Level 6
1426,1425,P131311-0007,BT,76.34,Cemento Gris X 50Kg,16307.78098,Position
1427,1425,P132319-0123,UN,22.09,Sikadur 42 Anclaje 15Kg,477260.2309,Position
1428,1425,P133121-0002,KG,5783.99,Acero De Refuerzo A-60,3982.6716,Position
1429,1425,S017300-0026,UN,11131.4,M.O. Anclajes Epoxicos De 1/2 Pulg,4869.091863,Position
1430,1425,S017300-0229,KG,5508.56,M.O. Manejo De Acero De Refuerzo,111.2800823,Position
1431,1425,S017313-0014,ML,2179.9,M.O. Fundida Dovelas,3929.120001,Position
1432,1425,Z413000-0009,M3,10.9,Sub. Mezcla De Grouting,194753.7661,Position
1433,1424,B-20-10-20-0421-001,,0,MAMPOSTERIA DE FACHADA EN LADRILLO,0,Level 6
1434,1433,P131311-0007,BT,61.76,Cemento Gris X 50Kg,16307.40674,Position
1435,1433,P131513-0029,M3,8.82,Mortero Pega (Mezcla Obra),91999.03968,Position
1436,1433,P132119-0056,UN,65839.5,Ladrillo Prensado Liviano Cocoa Ref: Lprl6Co,1052.000066,Position
1437,1433,P132119-0095,UN,14567.55,Ladrillo Prensado Liviano Capuchino Ref: LPRL6CPV2H,850.0002725,Position
1438,1433,P133121-0010,KG,1517.55,"Grafil Recto 3,00 - 9,00mm",4750.893084,Position
1439,1433,S017300-0225,M2,1366.92,M.O. Mamposteria Ladrillo Portante Fachada M2,27121.85,Position
1440,1433,S017300-0229,KG,1502.52,M.O. Manejo De Acero De Refuerzo,111.2801893,Position
1441,1424,B-20-10-20-0421-016,,0,ENCHAPE DE FACHADA EN LADRILLO (ML),0,Level 6
1442,1441,P131311-0007,BT,5.02,Cemento Gris X 50Kg,16304.02789,Position
1443,1441,P131513-0029,M3,0.72,Mortero Pega (Mezcla Obra),91585.27778,Position
1444,1441,P132119-0056,UN,2771.38,Ladrillo Prensado Liviano Cocoa Ref: Lprl6Co,1052.000415,Position
1445,1441,P132119-0095,UN,613.19,Ladrillo Prensado Liviano Capuchino Ref: LPRL6CPV2H,850.0025278,Position
1446,1441,S017300-0133,ML,132.62,M.O. Enchape En Ladrillo Ml,20437.40997,Position
1447,1413,B-20-20-00-0000-000,,0,VENTANERÍA EXTERIOR,0,Level 4
1448,1447,B-20-20-30-0000-000,,0,MUROS CORTINA / MUROS DE ACRISTALAMIENTO,0,Level 5
1449,1448,B-20-20-30-0880-001,,0,MUROS CORTINA / MUROS DE ACRISTALAMIENTO,0,Level 6
1450,1449,Z412400-0223,GLB,164.15,Sub. Ventaneria salon comunal,467835.59,Position
1451,1413,B-20-70-00-0000-000,,0,PERSIANAS Y RESPIRADEROS EXTERIORES,0,Level 4
1452,1451,B-20-70-50-0000-000,,0,REJILLAS DE VENTILACION EXTERIORES,0,Level 5
1453,1452,B-20-70-50-0891-001,,0,PERSIANAS EXTERIORES - MOVILES,0,Level 6
1454,1453,Z412400-0177,M2,34.99,Sub. Persiana - Ventilacion,468000,Position
1455,1396,B-30-00-00-0000-000,,0,CERRAMIENTO HORIZONTAL EXTERIOR - CUBIERTAS,0,Level 3
1456,1455,B-30-10-00-0000-000,,0,CUBIERTAS,0,Level 4
1457,1456,B-30-10-10-0000-000,,0,CUBIERTAS/TECHOS,0,Level 5
1458,1457,B-30-10-10-0845-001,,0,CUBIERTA EN POLICARBONATO,0,Level 6
1459,1458,Z414300-0013,M2,79.23,Sub. Cubierta Policarbonato,416000,Position
1460,1455,B-30-80-00-0000-000,,0,CERRAMIENTOS EXTERIORES SUPERIORES,0,Level 4
1461,1460,B-30-80-10-0000-000,,0,CIELO FALSO EXTERIOR,0,Level 5
1462,1461,B-30-80-10-0920-003,,0,SUPERBOARD,0,Level 6
1463,1462,Z413300-0028,M2,633.82,Sub. Superboard M2,61445.47001,Position
1464,1395,C-00-00-00-0000-000,,0,C-INTERIORES - ACABADOS,0,Level 2
1465,1464,C-10-00-00-0000-000,,0,CONSTRUCCION DE INTERIORES,0,Level 3
1466,1465,C-10-10-00-0000-000,,0,PARTICIONES INTERIORES,0,Level 4
1467,1466,C-10-10-10-0000-000,,0,PARTICIONES INTERIORES FIJAS,0,Level 5
1468,1467,C-10-10-10-1021-001,,0,DIVISION EN ACERO INOXIDABLE,0,Level 6
1469,1468,Z412400-0074,M2,81.69,Sub. Divisiones De Baño En Acero Inoxidable,600000,Position
1470,1465,C-10-30-00-0000-000,,0,PUERTAS INTERIORES,0,Level 4
1471,1470,C-10-30-10-0000-000,,0,PUERTA INTERIOR DE BATIENTE,0,Level 5
1472,1471,C-10-30-10-0814-002,,0,PUERTA EN MADERA INTERIOR,0,Level 6
1473,1472,Z411000-0077,UN,26,Sub. Marco y Puerta en Madera,682158,Position
1474,1470,C-10-30-70-0000-000,,0,PUERTAS INTERIORES CON FUNCIONES ESPECIALES,0,Level 5
1475,1474,C-10-30-70-0811-001,,0,PUERTA CORTAFUEGO,0,Level 6
1476,1475,Z412400-0185,UN,2,Sub. Puerta Metalica Cortafuego,1819978,Position
1477,1474,C-10-30-70-0813-004,,0,PUERTA CUARTOS TECNICOS,0,Level 6
1478,1477,S017316-0078,UN,3,M.O. Instalacion Puerta Metalica,38564.81,Position
1479,1477,Z412400-0125,UN,3,Sub. Marco Y Puerta Metalica Ctos Tecnicos,776414.02,Position
1480,1474,C-10-30-70-0842-001,,0,PUERTA EN VIDRIO TEMPLADO,0,Level 6
1481,1480,P171113-0034,UN,3,Puerta En Aluminio Con Vidrio Templado 5Mm,3907670.64,Position
1482,1470,C-10-30-90-0000-000,,0,COMPONENTES SUPLEMENTARIOS DE PUERTAS INTERIORES,0,Level 5
1483,1482,C-10-30-90-0871-003,,0,CERRADURAS DE PUERTAS PPALES,0,Level 6
1484,1483,P171911-0028,UN,29,Cerradura Schlage Jupiter Cromo A80Pd Entrada,47357.38,Position
1485,1483,S017316-0019,UN,29,M.O. Instalacion Cerradura,9350.27,Position
1486,1465,C-10-40-00-0000-000,,0,REJILLAS Y COMPUERTAS INTERIORES,0,Level 4
1487,1486,C-10-40-50-0000-000,,0,PORTONES INTERIORES,0,Level 5
1488,1487,C-10-40-50-2241-009,,0,TAPA REGISTRO,0,Level 6
1489,1488,P312500-0071,UN,5,Tapa Registro Plastica Blanca 20 X 20,7520.99,Position
1490,1488,S017316-0086,UN,5,M.O. Instalacion Tapa Registros,4274.6,Position
1491,1465,C-10-70-00-0000-000,,0,CONSTRUCCION DE CIELOS FALSOS SUSPENDIDOS,0,Level 4
1492,1491,C-10-70-20-0000-000,,0,CIELOS FALSOS SUSPENDIDOS,0,Level 5
1493,1492,C-10-70-20-0920-017,,0,DILATACIONES EN DRYWALL,0,Level 6
1494,1493,S017300-0196,UN,281.18,M.O. Instalacion Dilatacion En Drywall,7419.409986,Position
1495,1465,C-10-90-00-0000-000,,0,ESPECIALIDADES INTERIORES,0,Level 4
1496,1495,C-10-90-20-0000-000,,0,ESPECIALIDADES DE INFORMACION Y SEÑALIZACION,0,Level 5
1497,1496,C-10-90-20-1014-023,,0,SEÑALIZACION SALA DE VENTAS,0,Level 6
1498,1497,P191111-0205,UN,1,Señalizacion Salon Comunal,9360000,Position
1499,1495,C-10-90-25-0000-000,,0,COMPARTIMIENTOS Y CUBÍCULOS,0,Level 5
1500,1499,C-10-90-25-1028-004,,0,DIVISIONES EN VIDRIO TEMPLADO,0,Level 6
